time,latitude,longitude,depth,mag,magType,place,updated,type,status,year,month,day,hour,minute,second,horizontalError,depthError
2018-08-29,33.93040373016777,141.19148131060723,9.761810676146789,5.459368579134585,mb,Ring of Fire - Japan,2018-08-29,earthquake,reviewed,2018,8,29,0,0,0,10,5
2024-03-03,30.777464915846537,136.11091656204562,70.26476354960262,5.133654492720503,mb,Ring of Fire - Japan,2024-03-03,earthquake,reviewed,2024,3,3,0,0,0,10,5
2019-11-05,34.229548916222804,145.12143290889696,17.1326903054283,4.826485821881349,mb,Ring of Fire - Japan,2019-11-05,earthquake,reviewed,2019,11,5,0,0,0,10,5
2019-06-30,35.29623733291201,139.34827427006397,4.249244826879854,6.100286511652379,mb,Ring of Fire - Japan,2019-06-30,earthquake,reviewed,2019,6,30,0,0,0,10,5
2022-05-13,37.58589525518047,143.11699719458176,12.956124628462284,5.807800303897075,mb,Ring of Fire - Japan,2022-05-13,earthquake,reviewed,2022,5,13,0,0,0,10,5
2021-11-01,33.917101502542764,145.79664901682125,22.554522652923747,5.151362003440061,mb,Ring of Fire - Japan,2021-11-01,earthquake,reviewed,2021,11,1,0,0,0,10,5
2021-08-14,33.18969123529171,138.7143886437639,26.30922290556841,6.617891861264023,mb,Ring of Fire - Japan,2021-08-14,earthquake,reviewed,2021,8,14,0,0,0,10,5
2022-08-23,29.9906624837948,148.8234346713136,5.38541617069438,5.055099261430526,mb,Ring of Fire - Japan,2022-08-23,earthquake,reviewed,2022,8,23,0,0,0,10,5
2017-11-10,34.012007005040594,139.51586981303294,33.63902815305032,5.51468167350139,mb,Ring of Fire - Japan,2017-11-10,earthquake,reviewed,2017,11,10,0,0,0,10,5
2017-07-03,28.754211776348832,148.4822818414502,11.059467938710029,5.926610480321571,mb,Ring of Fire - Japan,2017-07-03,earthquake,reviewed,2017,7,3,0,0,0,10,5
2021-12-11,33.934903017059824,141.2873661729133,12.661317957314937,5.970683553501724,mb,Ring of Fire - Japan,2021-12-11,earthquake,reviewed,2021,12,11,0,0,0,10,5
2024-05-26,33.992854781340284,146.7302210373236,23.8612853189902,7.0931437230598435,mb,Ring of Fire - Japan,2024-05-26,earthquake,reviewed,2024,5,26,0,0,0,10,5
2023-05-24,36.85216942916097,133.99915001799195,9.75329600923453,5.173303152160073,mb,Ring of Fire - Japan,2023-05-24,earthquake,reviewed,2023,5,24,0,0,0,10,5
2019-09-08,33.380720959071915,136.10847637298843,4.579671278902885,5.917507153058609,mb,Ring of Fire - Japan,2019-09-08,earthquake,reviewed,2019,9,8,0,0,0,10,5
2022-03-01,34.553910727663336,136.60379041643282,11.9311334423142,6.886570159799166,mb,Ring of Fire - Japan,2022-03-01,earthquake,reviewed,2022,3,1,0,0,0,10,5
2024-02-18,39.86160033549763,147.8524731763057,20.293413790410664,5.197745265061977,mb,Ring of Fire - Japan,2024-02-18,earthquake,reviewed,2024,2,18,0,0,0,10,5
2018-09-05,34.030204132111834,145.7153295144496,52.19192598590208,5.54877709551613,mb,Ring of Fire - Japan,2018-09-05,earthquake,reviewed,2018,9,5,0,0,0,10,5
2014-05-10,36.55297706140737,136.3712809342327,5.723709262255891,5.912060058686246,mb,Ring of Fire - Japan,2014-05-10,earthquake,reviewed,2014,5,10,0,0,0,10,5
2016-03-04,37.473246164772384,139.37693109328265,54.651225044946415,6.2488208355770345,mb,Ring of Fire - Japan,2016-03-04,earthquake,reviewed,2016,3,4,0,0,0,10,5
2017-08-26,41.243943970295426,138.47723180756373,14.571051647252347,5.857192484168631,mb,Ring of Fire - Japan,2017-08-26,earthquake,reviewed,2017,8,26,0,0,0,10,5
2017-08-05,35.89328075275519,131.4022949664389,9.201660747855557,5.970134842366548,mb,Ring of Fire - Japan,2017-08-05,earthquake,reviewed,2017,8,5,0,0,0,10,5
2024-09-25,42.68025361480638,139.51970050137675,6.030461699408744,6.489563995771405,mb,Ring of Fire - Japan,2024-09-25,earthquake,reviewed,2024,9,25,0,0,0,10,5
2018-03-05,31.195935465070797,133.35427086419242,6.023815541393162,6.792987025441951,mb,Ring of Fire - Japan,2018-03-05,earthquake,reviewed,2018,3,5,0,0,0,10,5
2018-06-28,30.326143046969996,137.9980931990834,20.751013925668623,6.099842572067266,mb,Ring of Fire - Japan,2018-06-28,earthquake,reviewed,2018,6,28,0,0,0,10,5
2014-06-21,34.07664314996056,136.70550789011898,33.452999724925476,6.198242328332812,mb,Ring of Fire - Japan,2014-06-21,earthquake,reviewed,2014,6,21,0,0,0,10,5
2018-03-01,35.53310300279976,133.3232782064495,22.434181268816126,6.028118710603578,mb,Ring of Fire - Japan,2018-03-01,earthquake,reviewed,2018,3,1,0,0,0,10,5
2021-06-01,37.41440953620142,144.6512667297677,12.321534192646334,5.823845017546256,mb,Ring of Fire - Japan,2021-06-01,earthquake,reviewed,2021,6,1,0,0,0,10,5
2020-11-18,30.42034441490676,139.71047546331107,13.927254200361698,6.291090840783124,mb,Ring of Fire - Japan,2020-11-18,earthquake,reviewed,2020,11,18,0,0,0,10,5
2024-07-20,36.07257873151166,137.0636529111691,10.443327774737776,5.684332127656835,mb,Ring of Fire - Japan,2024-07-20,earthquake,reviewed,2024,7,20,0,0,0,10,5
2016-04-06,34.88133453843003,143.40750348686313,12.550445205566845,5.816991025678276,mb,Ring of Fire - Japan,2016-04-06,earthquake,reviewed,2016,4,6,0,0,0,10,5
2015-02-06,41.57319801667915,141.70033815262616,50.10097460036803,5.035558609028006,mb,Ring of Fire - Japan,2015-02-06,earthquake,reviewed,2015,2,6,0,0,0,10,5
2021-04-21,31.872545377318584,146.38963414619082,13.943099422405147,5.643383648051922,mb,Ring of Fire - Japan,2021-04-21,earthquake,reviewed,2021,4,21,0,0,0,10,5
2023-11-08,35.52626322590034,146.9429556072209,28.108191636206893,6.538096788074288,mb,Ring of Fire - Japan,2023-11-08,earthquake,reviewed,2023,11,8,0,0,0,10,5
2022-11-07,35.801150797607775,144.44815397811718,35.35643367464096,5.849370393565255,mb,Ring of Fire - Japan,2022-11-07,earthquake,reviewed,2022,11,7,0,0,0,10,5
2023-07-20,42.79311392970315,136.74814527964986,2.6611413917757307,5.393374596624973,mb,Ring of Fire - Japan,2023-07-20,earthquake,reviewed,2023,7,20,0,0,0,10,5
2022-02-21,29.95453902460031,131.20700500002926,26.94123309890965,5.276421623577393,mb,Ring of Fire - Japan,2022-02-21,earthquake,reviewed,2022,2,21,0,0,0,10,5
2019-08-13,29.41595328896953,138.501307116954,25.637042304224426,6.0727380893797935,mb,Ring of Fire - Japan,2019-08-13,earthquake,reviewed,2019,8,13,0,0,0,10,5
2014-10-20,34.895945337839656,141.1710736626826,4.489071822156844,6.730300295688446,mb,Ring of Fire - Japan,2014-10-20,earthquake,reviewed,2014,10,20,0,0,0,10,5
2022-10-17,36.689236621917715,132.3373632904134,14.993438742309833,6.298925654625569,mb,Ring of Fire - Japan,2022-10-17,earthquake,reviewed,2022,10,17,0,0,0,10,5
2020-03-23,38.50130874315091,148.10554278893858,13.11770656939001,4.858023797405594,mb,Ring of Fire - Japan,2020-03-23,earthquake,reviewed,2020,3,23,0,0,0,10,5
2014-08-14,33.752397975764644,139.47975121600183,40.212663664642015,6.109163711792059,mb,Ring of Fire - Japan,2014-08-14,earthquake,reviewed,2014,8,14,0,0,0,10,5
2015-12-28,39.26151274396956,137.14626853125262,19.519531045469694,5.300586656137463,mb,Ring of Fire - Japan,2015-12-28,earthquake,reviewed,2015,12,28,0,0,0,10,5
2014-06-09,41.70702406095342,136.67030758602303,5.061327561937466,4.452599680603698,mb,Ring of Fire - Japan,2014-06-09,earthquake,reviewed,2014,6,9,0,0,0,10,5
2021-05-06,36.63049730836803,145.41804826952736,13.527644042985326,5.289666124802682,mb,Ring of Fire - Japan,2021-05-06,earthquake,reviewed,2021,5,6,0,0,0,10,5
2016-09-10,34.29362983338592,140.51064460435518,12.665447392305692,6.130640647285545,mb,Ring of Fire - Japan,2016-09-10,earthquake,reviewed,2016,9,10,0,0,0,10,5
2018-09-08,33.44716610289149,141.1189397581945,39.980557500032674,5.790146262356348,mb,Ring of Fire - Japan,2018-09-08,earthquake,reviewed,2018,9,8,0,0,0,10,5
2020-03-21,37.72248430525177,140.1794727488385,27.67369818966686,6.919001940398484,mb,Ring of Fire - Japan,2020-03-21,earthquake,reviewed,2020,3,21,0,0,0,10,5
2019-09-19,30.08181119700783,142.3127427632377,16.53623974062935,5.9440136426110275,mb,Ring of Fire - Japan,2019-09-19,earthquake,reviewed,2019,9,19,0,0,0,10,5
2022-11-14,33.086440709811676,137.6292720943827,4.709911093819148,5.521295844698507,mb,Ring of Fire - Japan,2022-11-14,earthquake,reviewed,2022,11,14,0,0,0,10,5
2021-02-17,38.20002406876746,145.84647795222835,23.305977846225872,6.629295394622516,mb,Ring of Fire - Japan,2021-02-17,earthquake,reviewed,2021,2,17,0,0,0,10,5
2019-08-17,38.12061778467098,139.526233132108,10.459688152908695,5.937776758098192,mb,Ring of Fire - Japan,2019-08-17,earthquake,reviewed,2019,8,17,0,0,0,10,5
2019-10-31,36.254757664358,142.00206014619218,12.224165254368915,5.6645718114584,mb,Ring of Fire - Japan,2019-10-31,earthquake,reviewed,2019,10,31,0,0,0,10,5
2017-06-01,34.25521129764466,137.02554851465217,14.21655708064524,5.20529181423397,mb,Ring of Fire - Japan,2017-06-01,earthquake,reviewed,2017,6,1,0,0,0,10,5
2021-12-23,36.93645254342323,150.8162736165273,15.167429423202513,5.615333059028199,mb,Ring of Fire - Japan,2021-12-23,earthquake,reviewed,2021,12,23,0,0,0,10,5
2020-09-27,34.8607388877758,138.35042632433263,36.86963926910106,5.589315583707497,mb,Ring of Fire - Japan,2020-09-27,earthquake,reviewed,2020,9,27,0,0,0,10,5
2020-07-10,35.52663748967152,142.04256174188714,8.128156756955887,5.688176563382145,mb,Ring of Fire - Japan,2020-07-10,earthquake,reviewed,2020,7,10,0,0,0,10,5
2016-11-06,37.2557078540981,144.88449539018532,11.686448263985914,5.382747022066014,mb,Ring of Fire - Japan,2016-11-06,earthquake,reviewed,2016,11,6,0,0,0,10,5
2022-09-27,33.32323445818523,141.88605937532262,11.407257081101328,6.739314417540604,mb,Ring of Fire - Japan,2022-09-27,earthquake,reviewed,2022,9,27,0,0,0,10,5
2015-07-24,37.03489823357612,139.7598523464291,13.567535855845394,6.579195840498601,mb,Ring of Fire - Japan,2015-07-24,earthquake,reviewed,2015,7,24,0,0,0,10,5
2017-01-03,38.365559568280545,146.55271912346106,3.869175252444975,5.666552332926661,mb,Ring of Fire - Japan,2017-01-03,earthquake,reviewed,2017,1,3,0,0,0,10,5
2014-01-21,29.459682696585794,137.16665293744947,4.809859173823652,6.498091274818755,mb,Ring of Fire - Japan,2014-01-21,earthquake,reviewed,2014,1,21,0,0,0,10,5
2022-11-08,31.24538172742867,147.2188230203663,37.236737143584854,5.7507092929644585,mb,Ring of Fire - Japan,2022-11-08,earthquake,reviewed,2022,11,8,0,0,0,10,5
2018-05-27,33.74323964225436,137.5911336850758,1.0188810480623083,6.7759116830198085,mb,Ring of Fire - Japan,2018-05-27,earthquake,reviewed,2018,5,27,0,0,0,10,5
2020-02-25,32.16689366737084,141.6162288145449,19.913632889861322,6.54952106049252,mb,Ring of Fire - Japan,2020-02-25,earthquake,reviewed,2020,2,25,0,0,0,10,5
2022-10-30,30.721623401992108,143.03082545305728,16.716998450812106,4.907937530379798,mb,Ring of Fire - Japan,2022-10-30,earthquake,reviewed,2022,10,30,0,0,0,10,5
2022-03-23,35.38431324473237,136.5947417126256,6.343153363198824,6.304386129393234,mb,Ring of Fire - Japan,2022-03-23,earthquake,reviewed,2022,3,23,0,0,0,10,5
2015-01-30,40.88846790213638,138.07469869070246,11.33297391348996,5.9970972220778895,mb,Ring of Fire - Japan,2015-01-30,earthquake,reviewed,2015,1,30,0,0,0,10,5
2014-06-15,38.07056456739698,134.53185526968304,19.66562453193206,6.023278834655897,mb,Ring of Fire - Japan,2014-06-15,earthquake,reviewed,2014,6,15,0,0,0,10,5
2017-11-16,37.819544310589066,144.23006772335634,12.776448968047875,5.605986272628274,mb,Ring of Fire - Japan,2017-11-16,earthquake,reviewed,2017,11,16,0,0,0,10,5
2017-08-26,39.510194905301454,144.38681145287836,12.514473306179845,5.667421495702201,mb,Ring of Fire - Japan,2017-08-26,earthquake,reviewed,2017,8,26,0,0,0,10,5
2019-08-06,35.18750819974843,136.09762996837327,35.69905704806494,5.51733509661838,mb,Ring of Fire - Japan,2019-08-06,earthquake,reviewed,2019,8,6,0,0,0,10,5
2022-09-10,35.5862308549899,134.68683611291948,22.72145896169507,6.39332964238541,mb,Ring of Fire - Japan,2022-09-10,earthquake,reviewed,2022,9,10,0,0,0,10,5
2022-04-30,35.305292218962876,138.62984092876027,29.37947347126898,5.926340786577151,mb,Ring of Fire - Japan,2022-04-30,earthquake,reviewed,2022,4,30,0,0,0,10,5
2022-08-11,35.17889110976052,136.76531611147212,18.05613263817521,6.218933988168153,mb,Ring of Fire - Japan,2022-08-11,earthquake,reviewed,2022,8,11,0,0,0,10,5
2018-09-10,38.7955917548711,142.79679604364165,136.10054514415918,5.598752713783485,mb,Ring of Fire - Japan,2018-09-10,earthquake,reviewed,2018,9,10,0,0,0,10,5
2015-04-04,35.34360009864639,144.75072735499415,45.480252771668155,5.681228124059001,mb,Ring of Fire - Japan,2015-04-04,earthquake,reviewed,2015,4,4,0,0,0,10,5
2015-05-30,40.05694490425749,137.69852277903075,35.697577203554005,6.8393291514913885,mb,Ring of Fire - Japan,2015-05-30,earthquake,reviewed,2015,5,30,0,0,0,10,5
2018-04-10,34.03895807541704,142.12082973200958,6.864066127241746,6.1137012928212995,mb,Ring of Fire - Japan,2018-04-10,earthquake,reviewed,2018,4,10,0,0,0,10,5
2015-11-26,36.5179733298786,130.01294328270245,12.018539933286826,5.293976107276372,mb,Ring of Fire - Japan,2015-11-26,earthquake,reviewed,2015,11,26,0,0,0,10,5
2016-01-25,33.49323285141763,141.05797485190197,10.905492603778269,6.4546276612988,mb,Ring of Fire - Japan,2016-01-25,earthquake,reviewed,2016,1,25,0,0,0,10,5
2014-06-08,38.393758371193215,138.62626252412792,25.983344830476685,6.630665267011388,mb,Ring of Fire - Japan,2014-06-08,earthquake,reviewed,2014,6,8,0,0,0,10,5
2023-06-16,35.67335545567992,145.23549151306077,7.699194685805282,6.8103566148747205,mb,Ring of Fire - Japan,2023-06-16,earthquake,reviewed,2023,6,16,0,0,0,10,5
2018-03-16,39.529177395345286,148.2025169644397,37.846812960523344,6.159870313578837,mb,Ring of Fire - Japan,2018-03-16,earthquake,reviewed,2018,3,16,0,0,0,10,5
2016-01-25,37.401494725297916,140.89637302213342,3.477076192965214,6.119715935688075,mb,Ring of Fire - Japan,2016-01-25,earthquake,reviewed,2016,1,25,0,0,0,10,5
2023-12-03,33.53138166892549,143.11278166671292,48.82842883995793,5.514219615418703,mb,Ring of Fire - Japan,2023-12-03,earthquake,reviewed,2023,12,3,0,0,0,10,5
2015-04-23,33.34908453846374,136.64188316030973,39.3591713656069,5.7846675574051325,mb,Ring of Fire - Japan,2015-04-23,earthquake,reviewed,2015,4,23,0,0,0,10,5
2020-06-23,34.400180454228895,135.76238253455094,74.03197454757812,6.725353567629099,mb,Ring of Fire - Japan,2020-06-23,earthquake,reviewed,2020,6,23,0,0,0,10,5
2022-08-22,31.533295855682848,141.59611671097773,11.169146753930004,6.024568033346383,mb,Ring of Fire - Japan,2022-08-22,earthquake,reviewed,2022,8,22,0,0,0,10,5
2019-10-15,40.15029644094316,147.68805780037022,7.01024047549619,4.95622922285003,mb,Ring of Fire - Japan,2019-10-15,earthquake,reviewed,2019,10,15,0,0,0,10,5
2020-05-23,35.23046567318077,133.58503887905715,7.435333370022629,6.3977600916682835,mb,Ring of Fire - Japan,2020-05-23,earthquake,reviewed,2020,5,23,0,0,0,10,5
2017-07-04,41.56925086342756,133.70040016813422,2.6842584280994295,5.022098939511502,mb,Ring of Fire - Japan,2017-07-04,earthquake,reviewed,2017,7,4,0,0,0,10,5
2022-09-14,37.541237029955106,146.1125045744344,11.139277652938393,6.528705571183209,mb,Ring of Fire - Japan,2022-09-14,earthquake,reviewed,2022,9,14,0,0,0,10,5
2018-04-29,38.28435113491974,139.19395765715066,122.46088770917639,6.750402163338217,mb,Ring of Fire - Japan,2018-04-29,earthquake,reviewed,2018,4,29,0,0,0,10,5
2019-04-24,34.78519622175781,139.8138888174508,12.832049206748408,6.236577726182188,mb,Ring of Fire - Japan,2019-04-24,earthquake,reviewed,2019,4,24,0,0,0,10,5
2021-10-15,31.287975063658862,143.1462448594679,4.980034245335022,5.914562650463989,mb,Ring of Fire - Japan,2021-10-15,earthquake,reviewed,2021,10,15,0,0,0,10,5
2016-11-01,35.418027780863795,142.26267445910668,36.08460578592603,5.71985209521687,mb,Ring of Fire - Japan,2016-11-01,earthquake,reviewed,2016,11,1,0,0,0,10,5
2020-12-17,28.635332175833547,141.46496763725978,13.353863912015708,5.1606617650809845,mb,Ring of Fire - Japan,2020-12-17,earthquake,reviewed,2020,12,17,0,0,0,10,5
2018-07-20,38.324548450212546,134.80047036437236,4.248578416838395,6.167664343037542,mb,Ring of Fire - Japan,2018-07-20,earthquake,reviewed,2018,7,20,0,0,0,10,5
2019-07-27,36.79998262377451,135.94963457895255,6.727230147778869,5.524937835887849,mb,Ring of Fire - Japan,2019-07-27,earthquake,reviewed,2019,7,27,0,0,0,10,5
2018-02-27,36.64164781417101,135.41420097401982,90.32436683737352,5.781467418657051,mb,Ring of Fire - Japan,2018-02-27,earthquake,reviewed,2018,2,27,0,0,0,10,5
2022-10-22,35.55131340386912,140.83384809798258,16.103399929842023,5.558779113792865,mb,Ring of Fire - Japan,2022-10-22,earthquake,reviewed,2022,10,22,0,0,0,10,5
2014-12-11,38.31657779887395,145.9351515278019,3.884503153676026,6.183238133217511,mb,Ring of Fire - Japan,2014-12-11,earthquake,reviewed,2014,12,11,0,0,0,10,5
2022-07-22,37.51755460314894,149.07686342413453,7.84591182100595,5.205984258216243,mb,Ring of Fire - Japan,2022-07-22,earthquake,reviewed,2022,7,22,0,0,0,10,5
2015-12-05,38.01542771983405,138.73809978267775,51.17143924674934,6.004360011459915,mb,Ring of Fire - Japan,2015-12-05,earthquake,reviewed,2015,12,5,0,0,0,10,5
2015-05-04,35.90719653271467,136.07323428743973,10.603004589633251,6.340884777968672,mb,Ring of Fire - Japan,2015-05-04,earthquake,reviewed,2015,5,4,0,0,0,10,5
2020-09-10,34.10730948992003,146.8785340665581,13.812534174840971,5.709966647780484,mb,Ring of Fire - Japan,2020-09-10,earthquake,reviewed,2020,9,10,0,0,0,10,5
2016-04-01,30.97841418985245,145.82217322996453,59.52365997555049,6.602869129868608,mb,Ring of Fire - Japan,2016-04-01,earthquake,reviewed,2016,4,1,0,0,0,10,5
2019-12-31,32.34450950300046,147.7628090774482,8.993157536171196,4.868363759310377,mb,Ring of Fire - Japan,2019-12-31,earthquake,reviewed,2019,12,31,0,0,0,10,5
2023-10-09,34.090905077005914,139.82648339985056,16.64449313072686,5.086907966844141,mb,Ring of Fire - Japan,2023-10-09,earthquake,reviewed,2023,10,9,0,0,0,10,5
2022-04-10,32.93554896446683,151.26217902672155,8.803669440896158,6.389059292194957,mb,Ring of Fire - Japan,2022-04-10,earthquake,reviewed,2022,4,10,0,0,0,10,5
2021-11-03,35.26882447978283,134.093030083506,2.3766802579403756,5.710007265160165,mb,Ring of Fire - Japan,2021-11-03,earthquake,reviewed,2021,11,3,0,0,0,10,5
2014-02-12,37.03991922655027,142.87734333747215,18.030856309850133,5.648388587199421,mb,Ring of Fire - Japan,2014-02-12,earthquake,reviewed,2014,2,12,0,0,0,10,5
2015-12-16,31.34808543241096,137.58976602585892,11.075715532829822,4.961489060293676,mb,Ring of Fire - Japan,2015-12-16,earthquake,reviewed,2015,12,16,0,0,0,10,5
2017-09-19,29.921129557413842,139.50830186602624,4.040670658537166,5.206845335709449,mb,Ring of Fire - Japan,2017-09-19,earthquake,reviewed,2017,9,19,0,0,0,10,5
2021-08-30,42.36732859868766,144.89446769956362,7.542759837044808,5.952549522480957,mb,Ring of Fire - Japan,2021-08-30,earthquake,reviewed,2021,8,30,0,0,0,10,5
2014-01-02,33.190029304334864,132.06594142202457,10.38929679526832,5.719439137985494,mb,Ring of Fire - Japan,2014-01-02,earthquake,reviewed,2014,1,2,0,0,0,10,5
2023-05-16,35.987947355455326,141.9741287220385,4.975324516124153,5.451258896150301,mb,Ring of Fire - Japan,2023-05-16,earthquake,reviewed,2023,5,16,0,0,0,10,5
2023-01-26,30.22101879940499,142.202373689802,21.1679861782435,5.788217320643991,mb,Ring of Fire - Japan,2023-01-26,earthquake,reviewed,2023,1,26,0,0,0,10,5
2018-12-04,33.61511122923062,145.76166304370753,13.04586686826837,5.198939032861207,mb,Ring of Fire - Japan,2018-12-04,earthquake,reviewed,2018,12,4,0,0,0,10,5
2019-12-29,38.61846018701178,141.91985776273432,18.19582580359556,5.629634913470479,mb,Ring of Fire - Japan,2019-12-29,earthquake,reviewed,2019,12,29,0,0,0,10,5
2015-06-05,31.82182360859017,142.38776858062823,9.45225482791602,6.243849963926955,mb,Ring of Fire - Japan,2015-06-05,earthquake,reviewed,2015,6,5,0,0,0,10,5
2020-01-09,31.268410293826143,136.53547401102045,29.812398884992444,5.3689556406584815,mb,Ring of Fire - Japan,2020-01-09,earthquake,reviewed,2020,1,9,0,0,0,10,5
2021-01-22,36.30666754512444,144.46131830185067,24.07096250504779,6.152006925118048,mb,Ring of Fire - Japan,2021-01-22,earthquake,reviewed,2021,1,22,0,0,0,10,5
